Time,Var1,Var2
165.3000,-1.1447,-0.1447
165.4000,-1.1447,-0.1447
165.5000,-1.1447,-0.1447
165.6000,-1.1447,-0.1447
165.7000,-1.1447,-0.1447
165.8000,-1.1447,-0.1447
165.9000,-1.1447,-0.1447
166.0000,-1.1447,-0.1447
166.1000,-1.1447,-0.1447
166.2000,-1.1447,-0.1447
166.3000,-1.1447,-0.1447
166.4000,-1.1447,-0.1447
166.5000,-1.1447,-0.1447
166.6000,-1.1447,-0.1447
166.7000,-1.1447,-0.1447
166.8000,-1.1447,-0.1447
166.9000,-1.1447,-0.1447
167.0000,-1.1447,-0.1447
167.1000,-1.1447,-0.1447
167.2000,-1.1447,-0.1447
167.3000,-1.1447,-0.1447
167.4000,-1.1447,-0.1447
167.5000,-1.1447,-0.1447
167.6000,-1.1447,-0.1447
167.7000,-1.1447,-0.1447
167.8000,-1.1447,-0.1447
167.9000,-1.1447,-0.1447
168.0000,-1.1447,-0.1447
168.1000,-1.1447,-0.1447
168.2000,-1.1447,-0.1447
168.3000,-1.1447,-0.1447
168.4000,-1.1447,-0.1447
168.5000,-1.1447,-0.1447
168.6000,-1.1447,-0.1447
168.7000,-1.1447,-0.1447
168.8000,-1.1447,-0.1447
168.9000,-1.1447,-0.1447
169.0000,-1.1447,-0.1447
169.1000,-1.1447,-0.1447
169.2000,-1.1447,-0.1447
169.3000,-1.1447,-0.1447
169.4000,-1.1447,-0.1447
169.5000,-1.1447,-0.1447
169.6000,-1.1447,-0.1447
169.7000,-1.1447,-0.1447
169.8000,-1.1447,-0.1447
169.9000,-1.1447,-0.1447
170.0000,-1.1447,-0.1447
170.1000,-1.1447,-0.1447
170.2000,-1.1447,-0.1447
170.3000,-1.1447,-0.1447
170.4000,-1.1447,-0.1447
170.5000,-1.1447,-0.1447
170.6000,-1.1447,-0.1447
170.7000,-1.1447,-0.1447
170.8000,-1.1447,-0.1447
170.9000,-1.1447,-0.1447
171.0000,-1.1447,-0.1447
171.1000,-1.1447,-0.1447
171.2000,-1.1447,-0.1447
171.3000,-1.1447,-0.1447
171.4000,-1.1447,-0.1447
171.5000,-1.1447,-0.1447
171.6000,-1.1447,-0.1447
171.7000,-1.1447,-0.1447
171.8000,-1.1447,-0.1447
171.9000,-1.1447,-0.1447
172.0000,-1.1447,-0.1447
172.1000,-1.1447,-0.1447
172.2000,-1.1447,-0.1447
172.3000,-1.1447,-0.1447
172.4000,-1.1447,-0.1447
172.5000,-1.1447,-0.1447
172.6000,-1.1447,-0.1447
172.7000,-1.1447,-0.1447
172.8000,-1.1447,-0.1447
172.9000,-1.1447,-0.1447
173.0000,-1.1447,-0.1447
173.1000,-1.1447,-0.1447
173.2000,-1.1447,-0.1447
173.3000,-1.1447,-0.1447
173.4000,-1.1447,-0.1447
173.5000,-1.1447,-0.1447
173.6000,-1.1447,-0.1447
173.7000,-1.1447,-0.1447
173.8000,-1.1447,-0.1447
173.9000,-1.1447,-0.1447
174.0000,-1.1447,-0.1447
174.1000,-1.1447,-0.1447
174.2000,-1.1447,-0.1447
174.3000,-1.1447,-0.1447
174.4000,-1.1447,-0.1447
174.5000,-1.1447,-0.1447
174.6000,-1.1447,-0.1447
174.7000,-1.1447,-0.1447
174.8000,-1.1447,-0.1447
174.9000,-1.1447,-0.1447
175.0000,-1.1447,-0.1447
175.1000,-1.1447,-0.1447
175.2000,-1.1447,-0.1447
175.3000,-1.1447,-0.1447
175.4000,-1.1447,-0.1447
175.5000,-1.1447,-0.1447
175.6000,-1.1447,-0.1447
175.7000,-1.1447,-0.1447
175.8000,-1.1447,-0.1447
175.9000,-1.1447,-0.1447
176.0000,-1.1447,-0.1447
176.1000,-1.1447,-0.1447
176.2000,-1.1447,-0.1447
176.3000,-1.1447,-0.1447
176.4000,-1.1447,-0.1447
176.5000,-1.1447,-0.1447
176.6000,-1.1447,-0.1447
176.7000,-1.1447,-0.1447
176.8000,-1.1447,-0.1447
176.9000,-1.1447,-0.1447
177.0000,-1.1447,-0.1447
177.1000,-1.1447,-0.1447
177.2000,-1.1447,-0.1447
177.3000,-1.1447,-0.1447
177.4000,-1.1447,-0.1447
177.5000,-1.1447,-0.1447
177.6000,-1.1447,-0.1447
177.7000,-1.1447,-0.1447
177.8000,-1.1447,-0.1447
177.9000,-1.1447,-0.1447
178.0000,-1.1447,-0.1447
178.1000,-1.1447,-0.1447
178.2000,-1.1447,-0.1447
178.3000,-1.1447,-0.1447
178.4000,-1.1447,-0.1447
178.5000,-1.1447,-0.1447
178.6000,-1.1447,-0.1447
178.7000,-1.1447,-0.1447
178.8000,-1.1447,-0.1447
178.9000,-1.1447,-0.1447
179.0000,-1.1447,-0.1447
179.1000,-1.1447,-0.1447
179.2000,-1.1447,-0.1447
179.3000,-1.1447,-0.1447
179.4000,-1.1447,-0.1447
179.5000,-1.1447,-0.1447
179.6000,-1.1447,-0.1447
179.7000,-1.1447,-0.1447
179.8000,-1.1447,-0.1447
179.9000,-1.1447,-0.1447
180.0000,-1.1447,-0.1447
180.1000,-1.1447,-0.1447
180.2000,-1.1447,-0.1447
180.3000,-1.1447,-0.1447
180.4000,-1.1447,-0.1447
180.5000,-1.1447,-0.1447
180.6000,-1.1447,-0.1447
180.7000,-1.1447,-0.1447
180.8000,-1.1447,-0.1447
180.9000,-1.1447,-0.1447
181.0000,-1.1447,-0.1447
181.1000,-1.1447,-0.1447
181.2000,-1.1447,-0.1447
181.3000,-1.1447,-0.1447
181.4000,-1.1447,-0.1447
181.5000,-1.1447,-0.1447
181.6000,-1.1447,-0.1447
181.7000,-1.1447,-0.1447
181.8000,-1.1447,-0.1447
181.9000,-1.1447,-0.1447
182.0000,-1.1447,-0.1447
182.1000,-1.1447,-0.1447
182.2000,-1.1447,-0.1447
182.3000,-1.1447,-0.1447
182.4000,-1.1447,-0.1447
182.5000,-1.1447,-0.1447
182.6000,-1.1447,-0.1447
182.7000,-1.1447,-0.1447
182.8000,-1.1447,-0.1447
182.9000,-1.1447,-0.1447
183.0000,-1.1447,-0.1447
183.1000,-1.1447,-0.1447
183.2000,-1.1447,-0.1447
183.3000,-1.1447,-0.1447
183.4000,-1.1447,-0.1447
183.5000,-1.1447,-0.1447
183.6000,-1.1447,-0.1447
183.7000,-1.1447,-0.1447
183.8000,-1.1447,-0.1447
183.9000,-1.1447,-0.1447
184.0000,-1.1447,-0.1447
184.1000,-1.1447,-0.1447
184.2000,-1.1447,-0.1447
184.3000,-1.1447,-0.1447
184.4000,-1.1447,-0.1447
184.5000,-1.1447,-0.1447
184.6000,-1.1447,-0.1447
184.7000,-1.1447,-0.1447
184.8000,-1.1447,-0.1447
184.9000,-1.1447,-0.1447
185.0000,-1.1447,-0.1447
185.1000,-1.1447,-0.1447
185.2000,-1.1447,-0.1447
185.3000,-1.1447,-0.1447
185.4000,-1.1447,-0.1447
185.5000,-1.1447,-0.1447
185.6000,-1.1447,-0.1447
185.7000,-1.1447,-0.1447
185.8000,-1.1447,-0.1447
185.9000,-1.1447,-0.1447
186.0000,-1.1447,-0.1447
186.1000,-1.1447,-0.1447
186.2000,-1.1447,-0.1447
186.3000,-1.1447,-0.1447
186.4000,-1.1447,-0.1447
186.5000,-1.1447,-0.1447
186.6000,-1.1447,-0.1447
186.7000,-1.1447,-0.1447
186.8000,-1.1447,-0.1447
186.9000,-1.1447,-0.1447
187.0000,-1.1447,-0.1447
187.1000,-1.1447,-0.1447
187.2000,-1.1447,-0.1447
187.3000,-1.1447,-0.1447
187.4000,-1.1447,-0.1447
187.5000,-1.1447,-0.1447
187.6000,-1.1447,-0.1447
187.7000,-1.1447,-0.1447
187.8000,-1.1447,-0.1447
187.9000,-1.1447,-0.1447
188.0000,-1.1447,-0.1447
188.1000,-1.1447,-0.1447
188.2000,-1.1447,-0.1447
188.3000,-1.1447,-0.1447
188.4000,-1.1447,-0.1447
188.5000,-1.1447,-0.1447
188.6000,-1.1447,-0.1447
188.7000,-1.1447,-0.1447
188.8000,-1.1447,-0.1447
188.9000,-1.1447,-0.1447
189.0000,-1.1447,-0.1447
189.1000,-1.1447,-0.1447
189.2000,-1.1447,-0.1447
189.3000,-1.1447,-0.1447
189.4000,-1.1447,-0.1447
189.5000,-1.1447,-0.1447
189.6000,-1.1447,-0.1447
189.7000,-1.1447,-0.1447
189.8000,-1.1447,-0.1447
189.9000,-1.1447,-0.1447
190.0000,-1.1447,-0.1447
190.1000,-1.1447,-0.1447
190.2000,-1.1447,-0.1447
190.3000,-1.1447,-0.1447
190.4000,-1.1447,-0.1447
190.5000,-1.1447,-0.1447
190.6000,-1.1447,-0.1447
190.7000,-1.1447,-0.1447
190.8000,-1.1447,-0.1447
190.9000,-1.1447,-0.1447
191.0000,-1.1447,-0.1447
191.1000,-1.1447,-0.1447
191.2000,-1.1447,-0.1447
191.3000,-1.1447,-0.1447
191.4000,-1.1447,-0.1447
191.5000,-1.1447,-0.1447
191.6000,-1.1447,-0.1447
191.7000,-1.1447,-0.1447
191.8000,-1.1447,-0.1447
191.9000,-1.1447,-0.1447
192.0000,-1.1447,-0.1447
192.1000,-1.1447,-0.1447
192.2000,-1.1447,-0.1447
192.3000,-1.1447,-0.1447
192.4000,-1.1447,-0.1447
192.5000,-1.1447,-0.1447
192.6000,-1.1447,-0.1447
192.7000,-1.1447,-0.1447
192.8000,-1.1447,-0.1447
192.9000,-1.1447,-0.1447
193.0000,-1.1447,-0.1447
193.1000,-1.1447,-0.1447
193.2000,-1.1447,-0.1447
193.3000,-1.1447,-0.1447
193.4000,-1.1447,-0.1447
193.5000,-1.1447,-0.1447
193.6000,-1.1447,-0.1447
193.7000,-1.1447,-0.1447
193.8000,-1.1447,-0.1447
193.9000,-1.1447,-0.1447
194.0000,-1.1447,-0.1447
194.1000,-1.1447,-0.1447
194.2000,-1.1447,-0.1447
194.3000,-1.1447,-0.1447
194.4000,-1.1447,-0.1447
194.5000,-1.1447,-0.1447
194.6000,-1.1447,-0.1447
194.7000,-1.1447,-0.1447
194.8000,-1.1447,-0.1447
194.9000,-1.1447,-0.1447
195.0000,-1.1447,-0.1447
195.1000,-1.1447,-0.1447
195.2000,-1.1447,-0.1447
195.3000,-1.1447,-0.1447
195.4000,-1.1447,-0.1447
195.5000,-1.1447,-0.1447
195.6000,-1.1447,-0.1447
195.7000,-1.1447,-0.1447
195.8000,-1.1447,-0.1447
195.9000,-1.1447,-0.1447
196.0000,-1.1447,-0.1447
196.1000,-1.1447,-0.1447
196.2000,-1.1447,-0.1447
196.3000,-1.1447,-0.1447
196.4000,-1.1447,-0.1447
196.5000,-1.1447,-0.1447
196.6000,-1.1447,-0.1447
196.7000,-1.1447,-0.1447
196.8000,-1.1447,-0.1447
196.9000,-1.1447,-0.1447
197.0000,-1.1447,-0.1447
197.1000,-1.1447,-0.1447
197.2000,-1.1447,-0.1447
197.3000,-1.1447,-0.1447
197.4000,-1.1447,-0.1447
197.5000,-1.1447,-0.1447
197.6000,-1.1447,-0.1447
197.7000,-1.1447,-0.1447
197.8000,-1.1447,-0.1447
197.9000,-1.1447,-0.1447
198.0000,-1.1447,-0.1447
198.1000,-1.1447,-0.1447
198.2000,-1.1447,-0.1447
198.3000,-1.1447,-0.1447
198.4000,-1.1447,-0.1447
198.5000,-1.1447,-0.1447
198.6000,-1.1447,-0.1447
198.7000,-1.1447,-0.1447
198.8000,-1.1447,-0.1447
198.9000,-1.1447,-0.1447
199.0000,-1.1447,-0.1447
199.1000,-1.1447,-0.1447
199.2000,-1.1447,-0.1447
199.3000,-1.1447,-0.1447
199.4000,-1.1447,-0.1447
199.5000,-1.1447,-0.1447
199.6000,-1.1447,-0.1447
199.7000,-1.1447,-0.1447
199.8000,-1.1447,-0.1447
199.9000,-1.1447,-0.1447
200.0000,-1.1447,-0.1447
200.1000,-1.1447,-0.1447
200.2000,-1.1447,-0.1447
200.3000,-1.1447,-0.1447
200.4000,-1.1447,-0.1447
200.5000,-1.1447,-0.1447
200.6000,-1.1447,-0.1447
200.7000,-1.1447,-0.1447
200.8000,-1.1447,-0.1447
200.9000,-1.1447,-0.1447
201.0000,-1.1447,-0.1447
201.1000,-1.1447,-0.1447
201.2000,-1.1447,-0.1447
201.3000,-1.1447,-0.1447
201.4000,-1.1447,-0.1447
201.5000,-1.1447,-0.1447
201.6000,-1.1447,-0.1447
201.7000,-1.1447,-0.1447
201.8000,-1.1447,-0.1447
201.9000,-1.1447,-0.1447
202.0000,-1.1447,-0.1447
202.1000,-1.1447,-0.1447
202.2000,-1.1447,-0.1447
202.3000,-1.1447,-0.1447
202.4000,-1.1447,-0.1447
202.5000,-1.1447,-0.1447
202.6000,-1.1447,-0.1447
202.7000,-1.1447,-0.1447
202.8000,-1.1447,-0.1447
202.9000,-1.1447,-0.1447
203.0000,-1.1447,-0.1447
203.1000,-1.1447,-0.1447
203.2000,-1.1447,-0.1447
203.3000,-1.1447,-0.1447
203.4000,-1.1447,-0.1447
203.5000,-1.1447,-0.1447
203.6000,-1.1447,-0.1447
203.7000,-1.1447,-0.1447
203.8000,-1.1447,-0.1447
203.9000,-1.1447,-0.1447
204.0000,-1.1447,-0.1447
204.1000,-1.1447,-0.1447
204.2000,-1.1447,-0.1447
204.3000,-1.1447,-0.1447
204.4000,-1.1447,-0.1447
204.5000,-1.1447,-0.1447
204.6000,-1.1447,-0.1447
204.7000,-1.1447,-0.1447
204.8000,-1.1447,-0.1447
204.9000,-1.1447,-0.1447
205.0000,-1.1447,-0.1447
205.1000,-1.1447,-0.1447
205.2000,-1.1447,-0.1447
205.3000,-1.1447,-0.1447
205.4000,-1.1447,-0.1447
205.5000,-1.1447,-0.1447
205.6000,-1.1447,-0.1447
205.7000,-1.1447,-0.1447
205.8000,-1.1447,-0.1447
205.9000,-1.1447,-0.1447
206.0000,-1.1447,-0.1447
206.1000,-1.1447,-0.1447
206.2000,-1.1447,-0.1447
206.3000,-1.1447,-0.1447
206.4000,-1.1447,-0.1447
206.5000,-1.1447,-0.1447
206.6000,-1.1447,-0.1447
206.7000,-1.1447,-0.1447
206.8000,-1.1447,-0.1447
206.9000,-1.1447,-0.1447
207.0000,-1.1447,-0.1447
207.1000,-1.1447,-0.1447
207.2000,-1.1447,-0.1447
207.3000,-1.1447,-0.1447
207.4000,-1.1447,-0.1447
207.5000,-1.1447,-0.1447
207.6000,-1.1447,-0.1447
207.7000,-1.1447,-0.1447
207.8000,-1.1447,-0.1447
207.9000,-1.1447,-0.1447
208.0000,-1.1447,-0.1447
208.1000,-1.1447,-0.1447
208.2000,-1.1447,-0.1447
208.3000,-1.1447,-0.1447
208.4000,-1.1447,-0.1447
208.5000,-1.1447,-0.1447
208.6000,-1.1447,-0.1447
208.7000,-1.1447,-0.1447
208.8000,-1.1447,-0.1447
208.9000,-1.1447,-0.1447
209.0000,-1.1447,-0.1447
209.1000,-1.1447,-0.1447
209.2000,-1.1447,-0.1447
209.3000,-1.1447,-0.1447
209.4000,-1.1447,-0.1447
209.5000,-1.1447,-0.1447
209.6000,-1.1447,-0.1447
209.7000,-1.1447,-0.1447
209.8000,-1.1447,-0.1447
209.9000,-1.1447,-0.1447
210.0000,-1.1447,-0.1447
210.1000,-1.1447,-0.1447
210.2000,-1.1447,-0.1447
210.3000,-1.1447,-0.1447
210.4000,-1.1447,-0.1447
210.5000,-1.1447,-0.1447
210.6000,-1.1447,-0.1447
210.7000,-1.1447,-0.1447
210.8000,-1.1447,-0.1447
210.9000,-1.1447,-0.1447
211.0000,-1.1447,-0.1447
211.1000,-1.1447,-0.1447
211.2000,-1.1447,-0.1447
211.3000,-1.1447,-0.1447
211.4000,-1.1447,-0.1447
211.5000,-1.1447,-0.1447
211.6000,-1.1447,-0.1447
211.7000,-1.1447,-0.1447
211.8000,-1.1447,-0.1447
211.9000,-1.1447,-0.1447
212.0000,-1.1447,-0.1447
212.1000,-1.1447,-0.1447
212.2000,-1.1447,-0.1447
212.3000,-1.1447,-0.1447
212.4000,-1.1447,-0.1447
212.5000,-1.1447,-0.1447
212.6000,-1.1447,-0.1447
212.7000,-1.1447,-0.1447
212.8000,-1.1447,-0.1447
212.9000,-1.1447,-0.1447
213.0000,-1.1447,-0.1447
213.1000,-1.1447,-0.1447
213.2000,-1.1447,-0.1447
213.3000,-1.1447,-0.1447
213.4000,-1.1447,-0.1447
213.5000,-1.1447,-0.1447
213.6000,-1.1447,-0.1447
213.7000,-1.1447,-0.1447
213.8000,-1.1447,-0.1447
213.9000,-1.1447,-0.1447
214.0000,-1.1447,-0.1447
214.1000,-1.1447,-0.1447
214.2000,-1.1447,-0.1447
214.3000,-1.1447,-0.1447
214.4000,-1.1447,-0.1447
214.5000,-1.1447,-0.1447
214.6000,-1.1447,-0.1447
214.7000,-1.1447,-0.1447
214.8000,-1.1447,-0.1447
214.9000,-1.1447,-0.1447
215.0000,-1.1447,-0.1447
215.1000,-1.1447,-0.1447
215.2000,-1.1447,-0.1447
215.3000,-1.1447,-0.1447
215.4000,-1.1447,-0.1447
215.5000,-1.1447,-0.1447
215.6000,-1.1447,-0.1447
215.7000,-1.1447,-0.1447
215.8000,-1.1447,-0.1447
215.9000,-1.1447,-0.1447
216.0000,-1.1447,-0.1447
216.1000,-1.1447,-0.1447
216.2000,-1.1447,-0.1447
216.3000,-1.1447,-0.1447
216.4000,-1.1447,-0.1447
216.5000,-1.1447,-0.1447
216.6000,-1.1447,-0.1447
216.7000,-1.1447,-0.1447
216.8000,-1.1447,-0.1447
216.9000,-1.1447,-0.1447
217.0000,-1.1447,-0.1447
217.1000,-1.1447,-0.1447
217.2000,-1.1447,-0.1447
217.3000,-1.1447,-0.1447
217.4000,-1.1447,-0.1447
217.5000,-1.1447,-0.1447
217.6000,-1.1447,-0.1447
217.7000,-1.1447,-0.1447
217.8000,-1.1447,-0.1447
217.9000,-1.1447,-0.1447
218.0000,-1.1447,-0.1447
218.1000,-1.1447,-0.1447
218.2000,-1.1447,-0.1447
218.3000,-1.1447,-0.1447
218.4000,-1.1447,-0.1447
218.5000,-1.1447,-0.1447
218.6000,-1.1447,-0.1447
218.7000,-1.1447,-0.1447
218.8000,-1.1447,-0.1447
218.9000,-1.1447,-0.1447
219.0000,-1.1447,-0.1447
219.1000,-1.1447,-0.1447
219.2000,-1.1447,-0.1447
219.3000,-1.1447,-0.1447
219.4000,-1.1447,-0.1447
219.5000,-1.1447,-0.1447
219.6000,-1.1447,-0.1447
219.7000,-1.1447,-0.1447
219.8000,-1.1447,-0.1447
219.9000,-1.1447,-0.1447
220.0000,-1.1447,-0.1447
220.1000,-1.1447,-0.1447
220.2000,-1.1447,-0.1447
220.3000,-1.1447,-0.1447
220.4000,-1.1447,-0.1447
220.5000,-1.1447,-0.1447
220.6000,-1.1447,-0.1447
220.7000,-1.1447,-0.1447
220.8000,-1.1447,-0.1447
220.9000,-1.1447,-0.1447
221.0000,-1.1447,-0.1447
221.1000,-1.1447,-0.1447
221.2000,-1.1447,-0.1447
221.3000,-1.1447,-0.1447
221.4000,-1.1447,-0.1447
221.5000,-1.1447,-0.1447
221.6000,-1.1447,-0.1447
221.7000,-1.1447,-0.1447
221.8000,-1.1447,-0.1447
221.9000,-1.1447,-0.1447
222.0000,-1.1447,-0.1447
222.1000,-1.1447,-0.1447
222.2000,-1.1447,-0.1447
222.3000,-1.1447,-0.1447
222.4000,-1.1447,-0.1447
222.5000,-1.1447,-0.1447
222.6000,-1.1447,-0.1447
222.7000,-1.1447,-0.1447
222.8000,-1.1447,-0.1447
222.9000,-1.1447,-0.1447
223.0000,-1.1447,-0.1447
223.1000,-1.1447,-0.1447
223.2000,-1.1447,-0.1447
223.3000,-1.1447,-0.1447
223.4000,-1.1447,-0.1447
223.5000,-1.1447,-0.1447
223.6000,-1.1447,-0.1447
223.7000,-1.1447,-0.1447
223.8000,-1.1447,-0.1447
223.9000,-1.1447,-0.1447
224.0000,-1.1447,-0.1447
224.1000,-1.1447,-0.1447
224.2000,-1.1447,-0.1447
224.3000,-1.1447,-0.1447
224.4000,-1.1447,-0.1447
224.5000,-1.1447,-0.1447
224.6000,-1.1447,-0.1447
224.7000,-1.1447,-0.1447
224.8000,-1.1447,-0.1447
224.9000,-1.1447,-0.1447
225.0000,-1.1447,-0.1447
225.1000,-1.1447,-0.1447
225.2000,-1.1447,-0.1447
225.3000,-1.1447,-0.1447
225.4000,-1.1447,-0.1447
225.5000,-1.1447,-0.1447
225.6000,-1.1447,-0.1447
225.7000,-1.1447,-0.1447
225.8000,-1.1447,-0.1447
225.9000,-1.1447,-0.1447
226.0000,-1.1447,-0.1447
226.1000,-1.1447,-0.1447
226.2000,-1.1447,-0.1447
226.3000,-1.1447,-0.1447
226.4000,-1.1447,-0.1447
226.5000,-1.1447,-0.1447
226.6000,-1.1447,-0.1447
226.7000,-1.1447,-0.1447
226.8000,-1.1447,-0.1447
226.9000,-1.1447,-0.1447
227.0000,-1.1447,-0.1447
227.1000,-1.1447,-0.1447
227.2000,-1.1447,-0.1447
227.3000,-1.1447,-0.1447
227.4000,-1.1447,-0.1447
227.5000,-1.1447,-0.1447
227.6000,-1.1447,-0.1447
227.7000,-1.1447,-0.1447
227.8000,-1.1447,-0.1447
227.9000,-1.1447,-0.1447
228.0000,-1.1447,-0.1447
228.1000,-1.1447,-0.1447
228.2000,-1.1447,-0.1447
228.3000,-1.1447,-0.1447
228.4000,-1.1447,-0.1447
228.5000,-1.1447,-0.1447
228.6000,-1.1447,-0.1447
228.7000,-1.1447,-0.1447
228.8000,-1.1447,-0.1447
228.9000,-1.1447,-0.1447
229.0000,-1.1447,-0.1447
229.1000,-1.1447,-0.1447
229.2000,-1.1447,-0.1447
229.3000,-1.1447,-0.1447
229.4000,-1.1447,-0.1447
229.5000,-1.1447,-0.1447
229.6000,-1.1447,-0.1447
229.7000,-1.1447,-0.1447
229.8000,-1.1447,-0.1447
229.9000,-1.1447,-0.1447
230.0000,-1.1447,-0.1447
230.1000,-1.1447,-0.1447
230.2000,-1.1447,-0.1447
230.3000,-1.1447,-0.1447
230.4000,-1.1447,-0.1447
230.5000,-1.1447,-0.1447
230.6000,-1.1447,-0.1447
230.7000,-1.1447,-0.1447
230.8000,-1.1447,-0.1447
230.9000,-1.1447,-0.1447
231.0000,-1.1447,-0.1447
231.1000,-1.1447,-0.1447
231.2000,-1.1447,-0.1447
231.3000,-1.1447,-0.1447
231.4000,-1.1447,-0.1447
231.5000,-1.1447,-0.1447
231.6000,-1.1447,-0.1447
231.7000,-1.1447,-0.1447
231.8000,-1.1447,-0.1447
231.9000,-1.1447,-0.1447
232.0000,-1.1447,-0.1447
232.1000,-1.1447,-0.1447
232.2000,-1.1447,-0.1447
232.3000,-1.1447,-0.1447
232.4000,-1.1447,-0.1447
232.5000,-1.1447,-0.1447
232.6000,-1.1447,-0.1447
232.7000,-1.1447,-0.1447
232.8000,-1.1447,-0.1447
232.9000,-1.1447,-0.1447
233.0000,-1.1447,-0.1447
233.1000,-1.1447,-0.1447
233.2000,-1.1447,-0.1447
233.3000,-1.1447,-0.1447
233.4000,-1.1447,-0.1447
233.5000,-1.1447,-0.1447
233.6000,-1.1447,-0.1447
233.7000,-1.1447,-0.1447
233.8000,-1.1447,-0.1447
233.9000,-1.1447,-0.1447
234.0000,-1.1447,-0.1447
234.1000,-1.1447,-0.1447
234.2000,-1.1447,-0.1447
234.3000,-1.1447,-0.1447
234.4000,-1.1447,-0.1447
234.5000,-1.1447,-0.1447
234.6000,-1.1447,-0.1447
234.7000,-1.1447,-0.1447
234.8000,-1.1447,-0.1447
234.9000,-1.1447,-0.1447
235.0000,-1.1447,-0.1447
235.1000,-1.1447,-0.1447
235.2000,-1.1447,-0.1447
235.3000,-1.1447,-0.1447
235.4000,-1.1447,-0.1447
235.5000,-1.1447,-0.1447
235.6000,-1.1447,-0.1447
235.7000,-1.1447,-0.1447
235.8000,-1.1447,-0.1447
235.9000,-1.1447,-0.1447
236.0000,-1.1447,-0.1447
236.1000,-1.1447,-0.1447
236.2000,-1.1447,-0.1447
236.3000,-1.1447,-0.1447
236.4000,-1.1447,-0.1447
236.5000,-1.1447,-0.1447
236.6000,-1.1447,-0.1447
236.7000,-1.1447,-0.1447
236.8000,-1.1447,-0.1447
236.9000,-1.1447,-0.1447
237.0000,-1.1447,-0.1447
237.1000,-1.1447,-0.1447
237.2000,-1.1447,-0.1447
237.3000,-1.1447,-0.1447
237.4000,-1.1447,-0.1447
237.5000,-1.1447,-0.1447
237.6000,-1.1447,-0.1447
237.7000,-1.1447,-0.1447
237.8000,-1.1447,-0.1447
237.9000,-1.1447,-0.1447
238.0000,-1.1447,-0.1447
238.1000,-1.1447,-0.1447
238.2000,-1.1447,-0.1447
238.3000,-1.1447,-0.1447
238.4000,-1.1447,-0.1447
238.5000,-1.1447,-0.1447
238.6000,-1.1447,-0.1447
238.7000,-1.1447,-0.1447
238.8000,-1.1447,-0.1447
238.9000,-1.1447,-0.1447
239.0000,-1.1447,-0.1447
239.1000,-1.1447,-0.1447
239.2000,-1.1447,-0.1447
239.3000,-1.1447,-0.1447
239.4000,-1.1447,-0.1447
239.5000,-1.1447,-0.1447
239.6000,-1.1447,-0.1447
239.7000,-1.1447,-0.1447
239.8000,-1.1447,-0.1447
239.9000,-1.1447,-0.1447
240.0000,-1.1447,-0.1447
240.1000,-1.1447,-0.1447
240.2000,-1.1447,-0.1447
240.3000,-1.1447,-0.1447
240.4000,-1.1447,-0.1447
240.5000,-1.1447,-0.1447
240.6000,-1.1447,-0.1447
240.7000,-1.1447,-0.1447
240.8000,-1.1447,-0.1447
240.9000,-1.1447,-0.1447
241.0000,-1.1447,-0.1447
241.1000,-1.1447,-0.1447
241.2000,-1.1447,-0.1447
241.3000,-1.1447,-0.1447
241.4000,-1.1447,-0.1447
241.5000,-1.1447,-0.1447
241.6000,-1.1447,-0.1447
241.7000,-1.1447,-0.1447
241.8000,-1.1447,-0.1447
241.9000,-1.1447,-0.1447
242.0000,-1.1447,-0.1447
242.1000,-1.1447,-0.1447
242.2000,-1.1447,-0.1447
242.3000,-1.1447,-0.1447
242.4000,-1.1447,-0.1447
242.5000,-1.1447,-0.1447
242.6000,-1.1447,-0.1447
242.7000,-1.1447,-0.1447
242.8000,-1.1447,-0.1447
242.9000,-1.1447,-0.1447
243.0000,-1.1447,-0.1447
243.1000,-1.1447,-0.1447
243.2000,-1.1447,-0.1447
243.3000,-1.1447,-0.1447
243.4000,-1.1447,-0.1447
243.5000,-1.1447,-0.1447
243.6000,-1.1447,-0.1447
243.7000,-1.1447,-0.1447
243.8000,-1.1447,-0.1447
243.9000,-1.1447,-0.1447
244.0000,-1.1447,-0.1447
244.1000,-1.1447,-0.1447
244.2000,-1.1447,-0.1447
244.3000,-1.1447,-0.1447
244.4000,-1.1447,-0.1447
244.5000,-1.1447,-0.1447
244.6000,-1.1447,-0.1447
244.7000,-1.1447,-0.1447
244.8000,-1.1447,-0.1447
244.9000,-1.1447,-0.1447
245.0000,-1.1447,-0.1447
245.1000,-1.1447,-0.1447
245.2000,-1.1447,-0.1447
245.3000,-1.1447,-0.1447
245.4000,-1.1447,-0.1447
245.5000,-1.1447,-0.1447
245.6000,-1.1447,-0.1447
245.7000,-1.1447,-0.1447
245.8000,-1.1447,-0.1447
245.9000,-1.1447,-0.1447
246.0000,-1.1447,-0.1447
246.1000,-1.1447,-0.1447
246.2000,-1.1447,-0.1447
246.3000,-1.1447,-0.1447
246.4000,-1.1447,-0.1447
246.5000,-1.1447,-0.1447
246.6000,-1.1447,-0.1447
246.7000,-1.1447,-0.1447
246.8000,-1.1447,-0.1447
246.9000,-1.1447,-0.1447
247.0000,-1.1447,-0.1447
247.1000,-1.1447,-0.1447
247.2000,-1.1447,-0.1447
247.3000,-1.1447,-0.1447
247.4000,-1.1447,-0.1447
